"geonameid","name","asciiname","alternatenames","latitude","longitude","feature_class","feature_code","country_code","cc2","admin1_code","admin2_code","admin3_code","admin4_code","population","elevation","dem","timezone","modification date"
2032222,"Bulagan Suma","Bulagan Suma","Bologon,Bologon-Somon,Bulagan,Bulagan Suma,Bulagan sumu,Buragan",48.05,113.48333,"P","PPL","MN","MN",6,NA,NA,NA,0,NA,809,"Asia/Choibalsan","2012-01-17"
2032223,"Bulagan Hural","Bulagan Hural","Bulagan Hural,Bulagan khural,Bulagan-Khure,Bulgan Hural",42.16667,104.73333,"P","PPLQ","MN","MN",14,NA,NA,NA,0,NA,1428,"Asia/Ulaanbaatar","2012-01-17"
2032224,"Bulagan Bulag","Bulagan Bulag","",44.08333,103.55,"H","SPNG","MN","",14,NA,NA,NA,0,NA,1339,"Asia/Ulaanbaatar","1994-01-14"
2032225,"Bulag","Bulag","Bulag,Tunehl,Tunel,Tünel,Тунэл",49.85946,100.62687,"P","PPLA2","MN","MN",13,NA,NA,NA,0,NA,1531,"Asia/Ulaanbaatar","2007-10-19"
2032226,"Bulag","Bulag","Bulag,Mongon Morito,Mongon Morito Somon,Mongon Morito Suma,Mongon Moritu Sume,Mongon moritu,Mongonmarit,Mungen-Mor't,Mungen-Mor’t,Mungun Moritu,Mungun-Moritu-Somon,Mungun-Moritu-Sumu,Möngön Morito,Möngön Morito Somon,Möngön Morito Suma,Möngön Moritu Sume,Möngön moritu,Möngönmarĭt",48.2,108.48333,"P","PPLA2","MN","",18,NA,NA,NA,0,NA,1430,"Asia/Ulaanbaatar","2012-01-17"
2032227,"Bujir Hudag","Bujir Hudag","Bujir Hudag,Kolodets Buchzhir khuduk",45.36667,103.45,"H","WLL","MN","MN",15,NA,NA,NA,0,NA,1351,"Asia/Ulaanbaatar","2012-01-17"
2032228,"Builsun Dzadagay Sayr","Builsun Dzadagay Sayr","",44.98333,101.05,"H","STMI","MN","",2,NA,NA,NA,0,NA,1392,"Asia/Ulaanbaatar","1994-01-14"
2032229,"Buhuugiin Hural","Buhuugiin Hural","Buhuugiin Hural,Bukhugoin Khural,Bukhugoyn Khural,Bukhugyyn khural,Bukhugöyn Khural",47.66667,106.66667,"P","PPL","MN","MN",18,NA,NA,NA,0,NA,1288,"Asia/Ulaanbaatar","2012-01-17"
2032230,"Buhuleyn Gol","Buhuleyn Gol","",49.53333,106.93333,"H","STM","MN","",16,NA,NA,NA,0,NA,719,"Asia/Ulaanbaatar","1994-01-14"
2032231,"Buhuin Har Uul","Buhuin Har Uul","",48.73333,107,"T","MT","MN","",16,NA,NA,NA,0,NA,1560,"Asia/Ulaanbaatar","1994-01-14"
2032232,"Büheleyn Oros","Buheleyn Oros","Buheleyn Oros,Buhuleyn Oros,Bukhuleyn Oros,Büheleyn Oros",49.48333,106.9,"P","PPL","MN","MN",16,NA,NA,NA,0,NA,939,"Asia/Ulaanbaatar","2012-01-17"
2032233,"Büheleyn Dabaa","Buheleyn Dabaa","Buheleyn Dabaa,Büheleyn Dabaa,Pereval Bukhuleyn daba",49.95,106.8,"T","PASS","MN","MN",16,NA,NA,NA,0,NA,990,"Asia/Ulaanbaatar","2012-01-17"
2032234,"Büheley","Buheley","Buheley,Bukhuley,Büheley",50.06667,106.8,"P","PPL","MN","MN",16,NA,NA,NA,0,NA,756,"Asia/Ulaanbaatar","2012-01-17"
2032235,"Pu-ha-po-jen-o-ho","Pu-ha-po-jen-o-ho","Buh Booriyn Guu,Buh Bööriyn Guu,Pu-ha-po-jen-o-ho",45.76667,115.93333,"H","STMI","MN","CN",0,NA,NA,NA,0,NA,942,"Asia/Choibalsan","2014-03-06"
2032236,"Buhatayn Hudag","Buhatayn Hudag","Buhatayn Hudag,Bukhoton Khuduk,Bukhotön Khuduk,Kolodets Bukhotyn-khuduk",45.68333,109.3,"H","WLL","MN","MN",7,NA,NA,NA,0,NA,1050,"Asia/Ulaanbaatar","2012-01-17"
2032237,"Buhata Uula","Buhata Uula","Buhata Uula,Gora Bukhtu ula,Mount Bukhutu ula",44.05,101.43333,"T","MT","MN","MN",2,NA,NA,NA,0,NA,1007,"Asia/Ulaanbaatar","2012-01-17"
2032238,"Buha Öndör","Buha Ondor","",46.21667,112.25,"T","MT","MN","",17,NA,NA,NA,0,NA,969,"Asia/Choibalsan","1994-01-14"
2032239,"Buhanta Oboo","Buhanta Oboo","Buhanta Oboo,Buhuntu Oboo,Bukhuntu obo",43.21667,105.95,"S","CARN","MN","MN",14,NA,NA,NA,0,NA,1318,"Asia/Ulaanbaatar","2012-01-17"
2032240,"Buhaiin Hüryee","Buhaiin Huryee","Buhaiin Huryee,Buhaiin Hüryee,Buhaiin-Huree,Buhaiin-Hüree,Bukhain Khure",49.1,100.7,"P","PPL","MN","MN",1,NA,NA,NA,0,NA,1240,"Asia/Ulaanbaatar","2012-01-17"
2032241,"Buhaiin Hudag","Buhaiin Hudag","Buhaiin Hudag,Kolodets Bukhiin-khuduk,Kolodets Bukhiyn-khuduk",48.4,114.25,"H","WLL","MN","MN",6,NA,NA,NA,0,NA,789,"Asia/Choibalsan","2012-01-17"
2032242,"Buhaiin Hashaatayn Hudag","Buhaiin Hashaatayn Hudag","Buhaiin Hashaatayn Hudag,Bukhin Khashatoyn Khuduk Well,Bukhin Khashatöyn Khuduk Well,Kolodets Bukhin khashatyyn khuduk,Kolodets Khoshatuy",47.16667,116.16667,"H","WLL","MN","MN",6,NA,NA,NA,0,NA,625,"Asia/Choibalsan","2012-01-17"
2032243,"Buhaiin Dugang","Buhaiin Dugang","Buhaiin Dugang,Bukhain dugang,Bukhin Dugun",49.33333,103.71667,"P","PPL","MN","MN",21,NA,NA,NA,0,NA,1365,"Asia/Ulaanbaatar","2012-01-17"
2032244,"Buha Dolon","Buha Dolon","Buha Dolon,Buhatoron,Bukha Dolon,Bukha dalon",44.43333,105.3,"P","PPL","MN","MN",14,NA,NA,NA,0,NA,1314,"Asia/Ulaanbaatar","2012-01-17"
2032245,"Bügseyn Dugang","Bugseyn Dugang","Bugseyn Dugang,Bugsuin dugang,Buksin-dugang,Bügseyn Dugang",49.56667,103.3,"P","PPL","MN","MN",21,NA,NA,NA,0,NA,1072,"Asia/Ulaanbaatar","2012-01-17"
2032246,"Bügseyn Dabaa","Bugseyn Dabaa","Bugseyn Dabaa,Bügseyn Dabaa,Pereval Bugsein daba",49.08333,100.21667,"T","PASS","MN","MN",13,NA,NA,NA,0,NA,2044,"Asia/Ulaanbaatar","2012-01-17"
2032247,"Bügsey Gol","Bugsey Gol","Bugsei Gol,Bugseiin gol,Bugsey Gol,Bugseyn Gol,Bukhsay,Buksui,Bukusui Ho,Bügseiin gol,Bügsey Gol,Bügseyn Gol,Bügseï Gol,Pu-k'o-sui Ho,Pu-k’o-sui Ho,Reka Buisui,Reka Buksuy",49.28333,100.65,"H","STM","MN","MN",13,NA,NA,NA,0,NA,1205,"Asia/Ulaanbaatar","2012-01-17"
2032248,"Bügsey-Davaa","Bugsey-Davaa","",49.05,100.41667,"H","STM","MN","",1,NA,NA,NA,0,NA,1413,"Asia/Ulaanbaatar","2003-05-01"
2032249,"Bügeteriin Hudag","Bugeteriin Hudag","Bugeteriin Hudag,Buguteroin Khuduk Well,Buguteröin Khuduk Well,Bügeteriin Hudag,Kolodets Buguteryyn khuduk",46.13333,105.08333,"H","WLL","MN","MN",8,NA,NA,NA,0,NA,1380,"Asia/Ulaanbaatar","2012-01-17"
2032250,"Bügeter Hobor Hudag","Bugeter Hobor Hudag","Bugeter Hobor Hudag,Bügeter Hobor Hudag,Kolodets Buguter khobor khuduk",42.8,107.25,"H","WLL","MN","MN",14,NA,NA,NA,0,NA,1004,"Asia/Ulaanbaatar","2012-01-17"
2032251,"Bügdegenii Hüryee","Bugdegenii Huryee","Bugdegeni khure,Bugdegenii Huryee,Bügdegenii Hüryee",49.13333,100.05,"P","PPL","MN","MN",13,NA,NA,NA,0,NA,1857,"Asia/Ulaanbaatar","2012-01-17"
2032252,"Bugat","Bugat","Bugat,Бугат",49.06667,103.66583,"P","PPLA2","MN","",21,NA,NA,NA,0,NA,1249,"Asia/Ulaanbaatar","2012-01-17"
2032253,"Bugat","Bugat","Bugat,Bugata,Bugata Suma,Bugutu,Bugutu Somon,Bugutu Sumu",47.91667,101.26667,"P","PPL","MN","MN",1,NA,NA,NA,0,NA,1941,"Asia/Ulaanbaatar","2012-01-17"
2032254,"Bugantay","Bugantay","Bugantay,Buguntay Gol,Guguntai River,Reka Buguntay",49.43333,107.26667,"H","STM","MN","MN",16,NA,NA,NA,0,NA,781,"Asia/Ulaanbaatar","2012-01-17"
2032255,"Bugant","Bugant","Bugant,Yoroo Khoroo,Yoroohoroo,Yöröö Khoroo,Yörööhoroo",49.58333,106.85,"P","PPLA2","MN","",16,NA,NA,NA,0,NA,766,"Asia/Ulaanbaatar","2012-01-17"
2032256,"Bugaiin Lama","Bugaiin Lama","Bugaiin Lama,Bugayinlama,Bugayn-lama",47,109.33333,"P","PPL","MN","MN",11,NA,NA,NA,0,NA,1215,"Asia/Ulaanbaatar","2012-01-17"
2032257,"Büdüün Tolgoy Uul","Buduun Tolgoy Uul","",45.35,114.33333,"T","MT","MN","",17,NA,NA,NA,0,NA,1411,"Asia/Choibalsan","1994-01-14"
2032258,"Pu-tun-t’ao-le-kai","Pu-tun-t'ao-le-kai","Buduun Tolgoy,Büdüün Tolgoy,Pu-tun-t'ao-le-kai,Pu-tun-t’ao-le-kai",45.03333,114.16667,"T","MT","MN","CN",0,NA,NA,NA,0,NA,1461,"Asia/Choibalsan","2014-03-06"
2032259,"Budun obo","Budun obo","Budan Oboo,Budun obo,Buduun Oboo,Büdüün Oboo",43.66667,106.9,"S","CARN","MN","",14,NA,NA,NA,0,NA,1290,"Asia/Ulaanbaatar","2012-01-17"
2032260,"Büdüünii Dugang","Buduunii Dugang","Budunyy dugang,Buduunii Dugang,Büdüünii Dugang",49.36667,105.41667,"P","PPL","MN","MN",16,NA,NA,NA,0,NA,1203,"Asia/Ulaanbaatar","2012-01-17"
2032261,"Pu-tun-hu-shu","Pu-tun-hu-shu","Buduun Hushuu,Büdüün Hushuu,Pu-tun-hu-shu",46.35,116.8,"T","HLL","MN","CN",0,NA,NA,NA,0,NA,906,"Asia/Choibalsan","2014-03-06"
2032262,"Büdüün Hudag","Buduun Hudag","",47.06667,115.43333,"H","WLL","MN","",6,NA,NA,NA,0,NA,904,"Asia/Choibalsan","1994-01-14"
2032263,"Buduni","Buduni","Budun,Buduni,Buduun,Büdüün,Pristan' Budun,Pristan’ Budun",50.1,105.78333,"P","PPL","MN","",16,NA,NA,NA,0,NA,630,"Asia/Ulaanbaatar","2012-01-17"
2032264,"Pu-tun","Pu-tun","Buduun,Büdüün,Pu-tun",45,114.16667,"S","CARN","MN","",17,NA,NA,NA,0,NA,1485,"Asia/Choibalsan","2012-01-17"
2032265,"Budun Gol","Budun Gol","",49.26667,105.48333,"H","STM","MN","",16,NA,NA,NA,0,NA,700,"Asia/Ulaanbaatar","1994-01-14"
2032266,"Budor Gaiin","Budor Gaiin","",47.21667,110.88333,"T","MT","MN","",11,NA,NA,NA,0,NA,1295,"Asia/Ulaanbaatar","1994-01-14"
2032267,"Budargana Usa Hudag","Budargana Usa Hudag","Budargana Usa Hudag,Kolodets Budargana usu khuduk",45.35,103.63333,"H","WLL","MN","MN",15,NA,NA,NA,0,NA,1362,"Asia/Ulaanbaatar","2012-01-17"
2032268,"Budargaiin Hural","Budargaiin Hural","Budargaiin Hural,Budargin Khural,Budargoin Khural,Budargyin khural,Budargöin Khural",45.58333,110.66667,"P","PPL","MN","MN",7,NA,NA,NA,0,NA,1072,"Asia/Ulaanbaatar","2012-01-17"
2032269,"Budangiin Hiid","Budangiin Hiid","Budangiin Hiid,Budungin Khid",44.85,113.66667,"P","PPL","MN","MN",17,NA,NA,NA,0,NA,1191,"Asia/Choibalsan","2012-01-17"
2032270,"Bosogo Hudag","Bosogo Hudag","Bosogo Hudag,Kolodets Bosog Khuduk",45.26667,105.08333,"H","WLL","MN","MN",8,NA,NA,NA,0,NA,1280,"Asia/Ulaanbaatar","2012-01-17"
2032271,"Bösögiin Dzüün Uul","Bosogiin Dzuun Uul","",49.35,113.08333,"T","MT","MN","",6,NA,NA,NA,0,NA,968,"Asia/Choibalsan","1994-01-14"
2032272,"Borun Urdu Hudag","Borun Urdu Hudag","",47.03333,106.75,"H","WLL","MN","",18,NA,NA,NA,0,NA,1445,"Asia/Ulaanbaatar","1994-01-14"
2032273,"Borudochin Nuur","Borudochin Nuur","",47.28333,114.2,"H","LK","MN","",17,NA,NA,NA,0,NA,855,"Asia/Choibalsan","2003-05-01"
2032274,"Bor Toyrom","Bor Toyrom","Bor Toyrom,Pao-erh-t'ui-jao-mu,Pao-erh-t’ui-jao-mu",48.16667,115.58333,"H","MRSH","MN","CN",0,NA,NA,NA,0,NA,671,"Asia/Choibalsan","2014-03-06"
2032275,"Bor-Tolgoyn Hudag","Bor-Tolgoyn Hudag","",42.58333,103.25,"H","WLL","MN","",14,NA,NA,NA,0,NA,1209,"Asia/Ulaanbaatar","1994-01-14"
2032276,"Bor Tolgoy","Bor Tolgoy","Bor Tolgoy,Pao-erh-t'ao-le-kai,Pao-erh-t’ao-le-kai",48.78333,115.96667,"T","HLL","MN","MN",6,NA,NA,NA,0,NA,752,"Asia/Choibalsan","2012-01-17"
2032277,"Bor Shariljit Tolgoy","Bor Shariljit Tolgoy","Bor Shariljit Tolgoy,Pao-erh-sha-erh-le-chi-t'e-t'ao-le-kai,Pao-erh-sha-erh-le-chi-t’e-t’ao-le-kai",46.6,119.31667,"T","MT","MN","CN",0,NA,NA,NA,0,NA,1057,"Asia/Choibalsan","2014-03-06"
2032278,"Boroy","Boroy","",49.78333,114.41667,"L","AREA","MN","",6,NA,NA,NA,0,NA,804,"Asia/Choibalsan","1994-01-14"
2032279,"Bor Ovoonï Hyar","Bor Ovooni Hyar","Bor Ovooni Hyar,Bor Ovoonï Hyar,Pao-erh-ao-pao-nai-ha-erh",42.83333,110.41667,"T","HLL","MN","MN",7,NA,NA,NA,0,NA,1145,"Asia/Ulaanbaatar","2012-01-17"
2032280,"Bor Ovoo","Bor Ovoo","",49.33333,112.91667,"S","CARN","MN","",6,NA,NA,NA,0,NA,896,"Asia/Choibalsan","1994-01-14"
2032281,"Boro Uul","Boro Uul","",46.9,119.66667,"T","MT","MN","",6,NA,NA,NA,0,NA,1071,"Asia/Choibalsan","1994-01-14"
2032282,"Boro Ude Reservation","Boro Ude Reservation","Boro Ude Reservation,Boro Uude,Boro Üüde,Urochishche Boro-ude",45.41667,112.83333,"L","AREA","MN","",17,NA,NA,NA,0,NA,1079,"Asia/Choibalsan","2012-01-17"
2032283,"Boro Ushigi Oboo","Boro Ushigi Oboo","Boro Ushigi Obo,Boro Ushigi Oboo,Boro Ushigi Ovoo,Boro oshigi obo",45.33333,106.38333,"S","CARN","MN","MN",8,NA,NA,NA,0,NA,1226,"Asia/Ulaanbaatar","2012-01-17"
2032284,"Boro Urtaiin Bulag","Boro Urtaiin Bulag","",47.13333,114.48333,"H","SPNG","MN","",17,NA,NA,NA,0,NA,826,"Asia/Choibalsan","2003-05-01"
2032285,"Boro Tologoyn Nuur","Boro Tologoyn Nuur","",49.41667,115.05,"H","LK","MN","",6,NA,NA,NA,0,NA,675,"Asia/Choibalsan","1994-01-14"
2032286,"Boro Tologoyn Nuur","Boro Tologoyn Nuur","Boro Tologoyn Nuur,Ozero Boro-Tologoin,Ozero Boro-tologoin-nur",49.23333,115.91667,"H","LK","MN","MN",6,NA,NA,NA,0,NA,645,"Asia/Choibalsan","2012-01-17"
2032287,"Boro Teeg Hudag","Boro Teeg Hudag","Boro Teeg Hudag,Kolodets Boro teg khuduk",44.28333,105.5,"H","WLL","MN","MN",14,NA,NA,NA,0,NA,1355,"Asia/Ulaanbaatar","2012-01-17"
2032288,"Boro Teeg","Boro Teeg","Boro Teeg,Gora Boro teg",45.01667,105.03333,"T","MT","MN","MN",8,NA,NA,NA,0,NA,1377,"Asia/Ulaanbaatar","2012-01-17"
2032289,"Boro Tala","Boro Tala","Boro Tala,Boro Tala Tract,Urochishche Boro tala",47.45,107.33333,"L","AREA","MN","MN",18,NA,NA,NA,0,NA,1579,"Asia/Ulaanbaatar","2012-01-17"
2032290,"Boroo Nuur","Boroo Nuur","Boroo Nuur,Ozero Boro-nur",46.58333,112.58333,"H","LK","MN","MN",17,NA,NA,NA,0,NA,1018,"Asia/Choibalsan","2012-01-17"
2032291,"Boro Öndör Oboo","Boro Ondor Oboo","Boro Ondor Oboo,Boro Ondor Ovoo,Boro Undur Obo,Boro Öndör Oboo,Boro Öndör Ovoo",46.48333,107.05,"S","CARN","MN","MN",18,NA,NA,NA,0,NA,1319,"Asia/Ulaanbaatar","2012-01-17"
2032292,"Boro Öndöriin Hiid","Boro Ondoriin Hiid","Boro Ondoriin Hiid,Boro Unduroyn Khid,Boro Unduröyn Khid,Boro Öndöriin Hiid,Boro-unduryyn-khid,Koro Unduroyn Khid,Koro Unduröyn Khid",47.66667,109.08333,"P","PPL","MN","MN",11,NA,NA,NA,0,NA,1453,"Asia/Ulaanbaatar","2012-01-17"
2032293,"Boro Öndör Hudag","Boro Ondor Hudag","Boro Ondor Hudag,Boro Öndör Hudag,Kolodets Boro-undur-khuduk",45.28333,108.03333,"H","WLL","MN","MN",8,NA,NA,NA,0,NA,1152,"Asia/Ulaanbaatar","2012-01-17"
2032294,"Boro Öndör Hiid","Boro Ondor Hiid","Boro Ondor Hiid,Boro Undur Khid,Boro Öndör Hiid",47.41667,106.03333,"P","PPL","MN","MN",18,NA,NA,NA,0,NA,1287,"Asia/Ulaanbaatar","2012-01-17"
2032295,"Boro Öndör","Boro Ondor","",49.86667,114.23333,"T","UPLD","MN","",6,NA,NA,NA,0,NA,804,"Asia/Choibalsan","1994-01-14"
2032296,"Boro Öndör","Boro Ondor","",49.01667,114.45,"T","MT","MN","",6,NA,NA,NA,0,NA,951,"Asia/Choibalsan","1994-01-14"
2032297,"Boro Öndör","Boro Ondor","",46.75,114.45,"T","MT","MN","",17,NA,NA,NA,0,NA,871,"Asia/Choibalsan","1994-01-14"
2032298,"Boro Öndör","Boro Ondor","",46.16667,110.21667,"T","MT","MN","",7,NA,NA,NA,0,NA,1160,"Asia/Ulaanbaatar","1994-01-14"
2032299,"Boro Öndör","Boro Ondor","",45.3,108.03333,"T","MT","MN","",8,NA,NA,NA,0,NA,1182,"Asia/Ulaanbaatar","1994-01-14"
2032300,"Boroo Höndeyn Hural","Boroo Hondeyn Hural","Boro Khundein Khural,Boro Khundeyn Khural,Boroo Hondeyn Hural,Boroo Höndeyn Hural",47.91667,104.95,"P","PPL","MN","MN",18,NA,NA,NA,0,NA,981,"Asia/Ulaanbaatar","2012-01-17"
2032301,"Boroo Gol","Boroo Gol","Boroo Gol,Reka Boro",48.86667,106.28333,"H","STM","MN","MN",0,NA,NA,NA,0,NA,826,"Asia/Ulaanbaatar","2012-01-17"
2032302,"Boroogiin Den","Boroogiin Den","Boro,Boroo,Boroogiin Den,Stanok Borogin-Dyan",48.68333,106.26667,"P","PPL","MN","MN",18,NA,NA,NA,0,NA,908,"Asia/Ulaanbaatar","2012-01-17"
2032303,"Boro Oboo Hudag","Boro Oboo Hudag","Boro Oboo Hudag,Boro Ovoo Hudag,Kolodets Boro obo khuduk",42.66667,102.9,"H","WLL","MN","MN",14,NA,NA,NA,0,NA,1224,"Asia/Ulaanbaatar","2012-01-17"
2032304,"Boro Oboo","Boro Oboo","Boro Obo,Boro Oboo,Boro Ovoo",45.66667,106.55,"S","CARN","MN","MN",8,NA,NA,NA,0,NA,1478,"Asia/Ulaanbaatar","2012-01-17"
2032305,"Boro Oboo","Boro Oboo","Boro Oboo,Boro Ovoo,Boro-obo",44.8,106.06667,"S","CARN","MN","MN",8,NA,NA,NA,0,NA,1194,"Asia/Ulaanbaatar","2012-01-17"
2032306,"Bor Öndör Uul","Bor Ondor Uul","",49.73333,113.23333,"T","MT","MN","",6,NA,NA,NA,0,NA,989,"Asia/Choibalsan","1994-01-14"
2032307,"Pao-erh-wen-to-erh","Pao-erh-wen-to-erh","Bor Ondor,Bor Öndör,Pao-erh-wen-to-erh",46.63333,119.55,"T","MT","MN","CN",0,NA,NA,NA,0,NA,1125,"Asia/Choibalsan","2014-03-06"
2032308,"Boroljiyn Tsagaan Nuur","Boroljiyn Tsagaan Nuur","Boroljiyn Tsagaan Nuur,Pao-jao-le-chin-ch'a-kan-no-erh,Pao-jao-le-chin-ch’a-kan-no-erh",46.31667,116.65,"H","LK","MN","CN",0,NA,NA,NA,0,NA,796,"Asia/Choibalsan","2014-03-06"
2032309,"Boroljiyn Öndör","Boroljiyn Ondor","Boroljiyn Ondor,Boroljiyn Öndör,Pao-jao-le-chin-wen-to-erh",46.73333,118.26667,"T","MT","MN","MN",6,NA,NA,NA,0,NA,967,"Asia/Choibalsan","2012-01-17"
2032310,"Boroljiyn Manhan","Boroljiyn Manhan","Boroljiyn Manhan,Ha-la-t'ing-pao-jao-le-chi,Ha-la-t’ing-pao-jao-le-chi",46.35,117.2,"T","DSRT","MN","CN",0,NA,NA,NA,0,NA,885,"Asia/Choibalsan","2014-03-06"
2032311,"Borokchi Uul","Borokchi Uul","",45.9,106.73333,"T","MT","MN","",8,NA,NA,NA,0,NA,1464,"Asia/Ulaanbaatar","1994-01-14"
2032312,"Borojin Süm","Borojin Sum","",45.9,113.61667,"S","MSTY","MN","",17,NA,NA,NA,0,NA,1177,"Asia/Choibalsan","1994-01-14"
2032313,"Boroiin Süme","Boroiin Sume","Boroiin Sume,Boroiin Süme,Boroyn Sume,Boryin-sume,Boryyn-sume",45.91667,113.61667,"P","PPL","MN","MN",17,NA,NA,NA,0,NA,1186,"Asia/Choibalsan","2012-01-17"
2032314,"Boroiin Höndüyn Shandaiin Hudag","Boroiin Honduyn Shandaiin Hudag","Boroiin Honduyn Shandaiin Hudag,Boroiin Höndüyn Shandaiin Hudag,Boroyn-khunduyn-shandon khuduk,Boröyn-khunduyn-shandon khuduk,Kolodets Boryin-khunduin-shandyn-khuduk",45.96667,113.66667,"H","WLL","MN","MN",17,NA,NA,NA,0,NA,1178,"Asia/Choibalsan","2012-01-17"
2032315,"Boroiin Dugang","Boroiin Dugang","Boro,Boroiin Dugang,Boroin dugang,Boroin-Dugan,Боро",48.76667,106.3,"P","PPL","MN","MN",16,NA,NA,NA,0,NA,888,"Asia/Ulaanbaatar","2012-01-17"
2032316,"Boro Hushuunii Hudag","Boro Hushuunii Hudag","Boro Hushuunii Hudag,Boro Khoshunoy Khuduk,Boro Khoshunöy Khuduk,Kolodets Boro-khoshunyy-khuduk",45.28333,113.05,"H","WLL","MN","MN",17,NA,NA,NA,0,NA,1018,"Asia/Choibalsan","2012-01-17"
2032317,"Boro Hushuu Hudag","Boro Hushuu Hudag","Boro Hushuu Hudag,Kolodets Boro khushu khuduk",43.13333,108.2,"H","WLL","MN","MN",7,NA,NA,NA,0,NA,914,"Asia/Ulaanbaatar","2012-01-17"
2032318,"Boro Hujiriin Dugang","Boro Hujiriin Dugang","Boro Hujiriin Dugang,Boro-Hujiriyn-Dugan,Boro-Khuchzhiryin dugang,Boro-Khuchzhiryyn dugang",48.3,106.16667,"P","PPL","MN","MN",18,NA,NA,NA,0,NA,1281,"Asia/Ulaanbaatar","2012-01-17"
2032319,"Boro Hoboriin Gobi","Boro Hoboriin Gobi","Boro Hoboriin Gobi,Boro Khuburoyn Gobi Tract,Boro Khuburöyn Gobi Tract,Boro Khurburin Gobi Reservation,Urochishche Boro khuburyyn gobi,Urochishche Boro-khuburin-gobi",45.25,110.8,"L","AREA","MN","MN",7,NA,NA,NA,0,NA,828,"Asia/Ulaanbaatar","2012-01-17"
2032320,"Boro Hiid","Boro Hiid","Boro Hiid,Boro khid,Boro-Hiyd",44.5,107.35,"P","PPL","MN","MN",14,NA,NA,NA,0,NA,1121,"Asia/Ulaanbaatar","2012-01-17"
2032321,"Boro Hatsabchin Hudag","Boro Hatsabchin Hudag","",43.05,102.83333,"H","SPNG","MN","",14,NA,NA,NA,0,NA,1360,"Asia/Ulaanbaatar","1994-01-14"
2032322,"Boro Hamar","Boro Hamar","Boro Hamar,Boro Khamir",43.6,109.7,"P","PPL","MN","MN",7,NA,NA,NA,0,NA,987,"Asia/Ulaanbaatar","2012-01-17"
2032323,"Börögiin Ovoo","Borogiin Ovoo","",44.66667,110.66667,"L","AREA","MN","",7,NA,NA,NA,0,NA,977,"Asia/Ulaanbaatar","1994-01-14"
2032324,"Boro Chuluuta Uul","Boro Chuluuta Uul","",47.16667,118.93333,"T","MT","MN","",6,NA,NA,NA,0,NA,961,"Asia/Choibalsan","1994-01-14"
2032325,"Boro Burgaasanii Dugang","Boro Burgaasanii Dugang","Boro Burgaasanii Dugang,Boro burgasuni dugang,Boro-Burgassanii-Dugan",48.88333,100.16667,"P","PPL","MN","MN",13,NA,NA,NA,0,NA,1699,"Asia/Ulaanbaatar","2012-01-17"
2032326,"Boro Adzarga Uul","Boro Adzarga Uul","",47.85,102.21667,"T","MTS","MN","",1,NA,NA,NA,0,NA,1564,"Asia/Ulaanbaatar","1994-01-14"
2032327,"Bornuur","Bornuur","Bornur,Bornuur,Борнур",48.46667,106.26667,"P","PPLA2","MN","",18,NA,NA,NA,0,NA,1007,"Asia/Ulaanbaatar","2012-01-17"
2032328,"Bor Nuruu","Bor Nuruu","Bor Nuruu,Pao-erh-nu-ju",44.05,111.63333,"T","MT","MN","MN",7,NA,NA,NA,0,NA,1039,"Asia/Ulaanbaatar","2012-01-17"
2032329,"Bor Nuruu","Bor Nuruu","Bor Nuruu,Pao-erh-nu-ju",46.35,116.75,"T","HLL","MN","MN",6,NA,NA,NA,0,NA,896,"Asia/Choibalsan","2012-01-17"
2032330,"Borjin Toyrim Nuur","Borjin Toyrim Nuur","",47.93333,114.9,"H","LK","MN","",6,NA,NA,NA,0,NA,745,"Asia/Choibalsan","1994-01-14"
2032331,"Borjin Tal","Borjin Tal","",48.4,115.23333,"V","GRSLD","MN","",6,NA,NA,NA,0,NA,698,"Asia/Choibalsan","1994-01-14"
2032332,"Borjin Hudag","Borjin Hudag","",47.95,114.9,"H","WLL","MN","",6,NA,NA,NA,0,NA,728,"Asia/Choibalsan","1994-01-14"
2032333,"Pao-erh-hu-shu-nai-t’a-la","Pao-erh-hu-shu-nai-t'a-la","Bor Hushuuni Tal,Bor Hushuunï Tal,Pao-erh-hu-shu-nai-t'a-la,Pao-erh-hu-shu-nai-t’a-la",42.35,107.21667,"T","PLN","MN","CN",0,NA,NA,NA,0,NA,1020,"Asia/Ulaanbaatar","2014-03-06"
2032334,"Hsin-wu-su-nai-hu-jeng-ao-pao","Hsin-wu-su-nai-hu-jeng-ao-pao","Bor Hushuuni Ovoo,Bor Hushuunï Ovoo,Hsin-wu-su-nai-hu-jeng-ao-pao",42.43333,108.06667,"T","HLL","MN","CN",0,NA,NA,NA,0,NA,1192,"Asia/Ulaanbaatar","2014-03-06"
2032335,"Pao-erh-hu-shu-nai-hu-tu-ko","Pao-erh-hu-shu-nai-hu-tu-ko","Bor Hushuuni Hoyor Hudag,Bor Hushuunï Hoyor Hudag,Pao-erh-hu-shu-nai-hu-tu-ko",42.35,107.25,"H","WLL","MN","CN",0,NA,NA,NA,0,NA,1029,"Asia/Ulaanbaatar","2014-03-06"
2032336,"Bor Hushuunï Ar Üdzüür","Bor Hushuuni Ar Udzuur","Bor Hushuuni Ar Udzuur,Bor Hushuunï Ar Üdzüür,Pao-erh-hu-shu-ni-a-erh-wu-chu-erh",46.6,117.88333,"T","HLL","MN","MN",6,NA,NA,NA,0,NA,972,"Asia/Choibalsan","2012-01-17"
